"","y","baseline","noise"
"95",0.0394295159170803,-0.00819674386531089,0.0394673811066131
"96",-0.0437975843597631,-0.00873608176068648,-0.0438312834255448
"97",-0.0068240161154429,-0.00904099009026408,-0.00721711593317518
"98",-0.0534280674707225,-0.00959316497177368,-0.053991757597075
"99",-0.0102402210564755,-0.00970097477751092,-0.0114830413617452
"100",0.0171470710727062,-0.0102765529439317,0.0156223511314385
"101",0.0126230102764584,-0.0107948101040132,0.0106815724809791
"102",-0.0857523848540855,-0.0111808795869134,-0.0883277067518122
"103",-0.00104677273994215,-0.0116852219441606,-0.00423058364775311
"104",-0.0614150915231736,-0.012065888887083,-0.0654321252155388
"105",-0.0405609773748258,-0.0130272325737428,-0.0449399067235148
"106",0.0339832308899865,-0.0134907617394015,0.0286270454640409
"107",0.038863759888013,-0.0138243774591884,0.0322749977857604
"108",0.0294854484543983,-0.0142016726903682,0.0215751282306612
"109",-0.0360089401651997,-0.0152909800126652,-0.0446678126754335
"110",0.0177676075157188,-0.0154364380066362,0.00727221452761681
"111",0.0229523867723401,-0.0167781751115988,0.0116690936489944
"112",-0.00876479277169227,-0.0169556193213345,-0.022149558150326
"113",0.0604194926812462,-0.0174578100750116,0.0451093641368958
"114",-0.0106291410743254,-0.0185267901731381,-0.027443250179705
"115",0.00608258350751202,-0.0195333701542014,-0.0124371958324681
"116",0.00171181878867836,-0.0200423651299741,-0.0191412470963339
"117",0.039740345806289,-0.0209075411266826,0.0167927402795161
"118",-0.0102037742662726,-0.0217484586271581,-0.0353715480751285
"119",0.00189237978766764,-0.0222637223094542,-0.0259030098020634
"120",0.0563979065686105,-0.0236641494634265,0.0268013131838238
"121",0.0615031142155955,-0.0242562368544623,0.0292645866230147
"122",-0.00569138846407012,-0.0252163223532489,-0.0402068155907424
"123",-0.0250874249925805,-0.026086123431146,-0.061940864666506
"124",0.010372147612455,-0.0269342457920948,-0.0287774321301025
"125",0.00726259540005879,-0.0278362431941879,-0.0340296333831219
"126",0.063825350579624,-0.0286102065978231,0.0203991581279965
"127",0.0452138854617669,-0.0298874361152131,0.000331138686772855
"128",0.0204424654805001,-0.0306872272279653,-0.0261631579008501
"129",-0.0112317119224285,-0.0320559453294541,-0.0587444502307768
"130",0.0817074614980416,-0.0329566683563314,0.0331001006250386
"131",0.0459214897677825,-0.034055325281202,-0.00327127986157924
"132",0.0252352312260233,-0.0345931571086097,-0.0247653118834864
"133",0.0945576008912693,-0.0360498133861372,0.0450294536291641
"134",0.0747786053292281,-0.0371697148984646,0.0257654398336214
"135",0.00246632963400049,-0.0380346584241801,-0.0458948450536329
"136",0.0274038641092175,-0.0392345340288007,-0.019571515405557
"137",0.0611723182261704,-0.040399871644718,0.0159480426858933
"138",-0.00817094396508018,-0.0411983455307051,-0.0516161485657352
"139",0.055562364306869,-0.0427391615678509,0.0150224893292364
"140",0.0341769025456898,-0.0439644790598369,-0.00340579501746731
"141",-0.0142034670917896,-0.0451026298033767,-0.0485706505259393
"142",0.0262917335987563,-0.0465067108613525,-0.00427510592815652
"143",-0.0041594091866894,-0.0478950876180333,-0.030653452492951
"144",0.0362242975938509,-0.048271577054222,0.0130451500526118
"145",-0.00876985417246149,-0.0500426542657881,-0.0270223500381643
"146",-0.0105270419204646,-0.0510462132957128,-0.0244418853076663
"147",0.0137370902727353,-0.0523628872563161,0.00461188700351043
"148",0.00135556972754927,-0.0535806916820478,-0.00297981103623839
"149",-0.0203969558932211,-0.0547486334654638,-0.019932532178205
"150",-0.0106344140328338,-0.0560995263516025,-0.00516525216991526
"151",-0.0421701723191297,-0.0575154964663146,-0.0316450722424556
"152",-0.0564037161143673,-0.0587179024182597,-0.0410834090683835
"153",-0.0156410390906257,-0.059748073941497,0.00422482037026738
"154",-0.0412774169229629,-0.0610503368239393,-0.0166981900260822
"155",-0.0594041782995846,-0.063131201656588,-0.0294604674324222
"156",-0.0490354682837515,-0.0641961606569974,-0.0148900846065129
"157",-0.0985276596998025,-0.0655537724360422,-0.0600504478066674
"158",-0.0909935878749993,-0.0669776751761942,-0.0482925749717558
"159",-0.0647644704392011,-0.0678019041697295,-0.0186218394183914
"160",0.0138296746764982,-0.0695744731049243,0.0641749795401215
"161",-0.0364544384460845,-0.070943719813508,0.0175013018204587
"162",-0.0829079162155969,-0.0722365510558462,-0.0256058788175253
"163",-0.0890747896508282,-0.0736892159018664,-0.0284506739625633
"164",-0.0845236113820556,-0.0751799375815405,-0.0207176314667417
"165",-0.0948593370621047,-0.0765025871544382,-0.0282103138090928
"166",-0.0754559908716593,-0.0779933538252667,-0.00595765768238438
"167",-0.0515752388639346,-0.0796898277672185,0.0208261867800491
"168",-0.0854035946196868,-0.0811161417603999,-0.0105105333237164
"169",-0.110036974538136,-0.0824311303495301,-0.0328938658290816
"170",-0.0764994597998452,-0.0837401680071246,0.00276866004343867
"171",0.0170865868483084,-0.0855137726206727,0.0988362935343142
"172",-0.0974525397119398,-0.0869132974262805,-0.0136924966964838
"173",-0.087675824365532,-0.0886079287016945,-0.00169711619318572
"174",-0.0736867595249942,-0.089557704847673,0.0136888274016368
"175",-0.064020733568933,-0.0913318734014308,0.0255084060020878
"176",-0.0981545553192542,-0.092523783302336,-0.00711331880815539
"177",-0.105584072775604,-0.0941999211649821,-0.0125979101369814
"178",-0.0929541499982602,-0.0958987972034443,0.00195534344645059
"179",-0.113753415940473,-0.0975891038571019,-0.0169671537491383
"180",-0.100131483044214,-0.0990501560719404,-0.00173005958164199
"181",-0.108771965724769,-0.100699351358607,-0.00859461792697382
"182",-0.104710814166104,-0.102143355927571,-0.00298576358105423
"183",-0.097263891065467,-0.103909452327819,0.00631169680605618
"184",-0.0746061002545926,-0.105252169231075,0.0303806370918091
"185",-0.14337290195392,-0.106875760279444,-0.0367073725351451
"186",-0.0900929180101854,-0.108246243352368,0.0179874201236348
"187",-0.0468078140337221,-0.109931186410183,0.0629929027980696
"188",-0.128742476312746,-0.111631805836892,-0.0172129327653739
"189",-0.0967408878265572,-0.11340586334722,0.0165850737520083
"190",-0.103360379625511,-0.114603280523602,0.0111806542768988
"191",-0.0969797719701496,-0.116479959513556,0.0194518278148546
"192",-0.0992916158499209,-0.117919141087482,0.0185900489175573
"193",-0.102683894816825,-0.119499300626032,0.0167864298885371
"194",-0.0805904128810982,-0.120790868973438,0.0401780981176871
"195",-0.102370446018614,-0.123213480267901,0.0208258133702473
"196",-0.103850016961465,-0.124745904696698,0.0208826436090508
"197",-0.0933877425690593,-0.125975225955449,0.0325773101528756
"198",-0.114741124918945,-0.127648421013013,0.0128994889560484
"199",-0.108589273042584,-0.129340147275195,0.0207448864903292
"200",-0.141737998753632,-0.131048218889889,-0.010694371181227
"201",-0.170104288308258,-0.132605246095033,-0.037502563706219
"202",-0.123031371930061,-0.13424169668045,0.0112076211605008
"203",-0.133579832704664,-0.136033217311666,0.00245130452184688
"204",-0.167259157958754,-0.137580054285836,-0.0296807106961584
"205",-0.0747148825192493,-0.13930422512487,0.0645880913846119
"206",-0.158701095986196,-0.141221862288212,-0.0174802218387629
"207",-0.140512813420297,-0.142693784282568,0.00218017052868158
"208",-0.104270114104079,-0.144362027793834,0.0400912373082347
"209",-0.127344124701958,-0.145454181560305,0.0181094465645315
"210",-0.166706302170114,-0.147564097579475,-0.0191428059281988
"211",-0.119084686800872,-0.148962935180891,0.0298775940700597
"212",-0.16053191400008,-0.150602466828846,-0.00993022745818081
"213",-0.156863523709942,-0.152266897504997,-0.00459762411713861
"214",-0.133818502517869,-0.154348090336155,0.0205282524956457
"215",-0.141572096607779,-0.15589136500392,0.0143174355544602
"216",-0.129205410901073,-0.157866589227072,0.0286586317163574
"217",-0.13202265710997,-0.159204567143172,0.027178356669938
"218",-0.141032396682311,-0.160963809439667,0.0199264561361069
"219",-0.107529816415877,-0.162901265316501,0.0553645543199028
"220",-0.208161550364722,-0.164363287073104,-0.043807813369983
"221",-0.17759459040353,-0.16617027626174,-0.0114374771594727
"222",-0.162355447849872,-0.167646390982796,0.00527289742564036
"223",-0.189369393318178,-0.169611095384293,-0.019782899523921
"224",-0.0878729289432044,-0.170989831496798,0.083083554689428
"225",-0.193050485312379,-0.172498998529481,-0.0205964292813603
"226",-0.193646949162078,-0.174407553377287,-0.0192996119019504
"227",-0.159490161721524,-0.176135692563814,0.0165653216748124
"228",-0.187448503370268,-0.177524454804867,-0.0100302632406711
"229",-0.180115790342104,-0.179190113889163,-0.00106550318553637
"230",-0.170559314714724,-0.180749099303201,0.0100067899513975
"231",-0.238536470711613,-0.182688785433573,-0.0560857675874933
"232",-0.196806856942434,-0.184435967349236,-0.0126788218417734
"233",-0.237281759238985,-0.185678889884512,-0.0519988021967577
"234",-0.160259130253758,-0.18777254538513,0.0270073277880091
"235",-0.24033765780758,-0.18943914061023,-0.0515415994544354
"236",-0.191975760961072,-0.190996852123585,-0.00179126113358869
"237",-0.162204479478378,-0.192764225970114,0.0295396080090691
"238",-0.198552792331715,-0.193926974051461,-0.00589935376403933
"239",-0.265222813125172,-0.196119871671336,-0.070683465406589
"240",-0.194793248916377,-0.197223134956114,0.000479902368052453
"241",-0.241411035677874,-0.198931012446356,-0.0448717070970299
"242",-0.208893187657249,-0.20080535791795,-0.0110040782473035
"243",-0.108648354990004,-0.202400330310233,0.0902168781105231
"244",-0.245848969247206,-0.20382466211985,-0.0462846740873906
"245",-0.219524434472214,-0.20567498416893,-0.0189542776352457
"246",-0.178238985160531,-0.207299168432499,0.0229783706885814
"247",-0.179112530025755,-0.208568524569242,0.0222507853512082
"248",-0.18028774363671,-0.210091199181671,0.021313898343087
"249",-0.216110558782249,-0.211830554245714,-0.0142303525343697
"250",-0.24061357412746,-0.213406477256185,-0.0388117248887682
"251",-0.161815572345772,-0.21487713390456,0.039589518176937
"252",-0.239732954542455,-0.216690219254355,-0.0386192127632124
"253",-0.189537058254205,-0.217911271422317,0.0104257817273159
"254",-0.253001989625944,-0.220096359297384,-0.0535338927414191
"255",-0.221856334622004,-0.221369023331295,-0.0241576213879607
"256",-0.217202534584559,-0.22278795356179,-0.0215623752944845
"257",-0.238401202761942,-0.22417851017078,-0.0453808378766003
"258",-0.161786356316192,-0.225705617739777,0.0280911204790512
"259",-0.158795852206202,-0.227322756372271,0.0272090137465068
"260",-0.176716562260431,-0.228560645365589,0.00402170445996456
"261",-0.204222915647762,-0.230464690127486,-0.0293272649965418
"262",-0.184651500392374,-0.231754436073549,-0.0177068241027235
"263",-0.140855377242225,-0.233230426411425,0.0165691167298762
"264",-0.129163922892567,-0.234783964410158,0.0168142840519586
"265",-0.150689689730023,-0.236417682708028,-0.0182859785029682
"266",-0.13051733879255,-0.237882738621191,-0.0141901198399175
"267",-0.10094240485175,-0.238865171002827,-0.00351345872946581
"268",-0.150618370071181,-0.240403508649158,-0.073719868183503
"269",-0.0379620532286966,-0.241868922458152,0.0164835318443941
"270",-0.0196103454395053,-0.243283113349018,0.0110247194097747
"271",-0.00382751677256469,-0.24439947843771,0.00213891193275314
"272",0.0435444200003155,-0.246031026498523,0.0257216030087735
"273",0.028135401285149,-0.247410937165706,-0.0123096729445197
"274",0.0392934156982742,-0.248620070023735,-0.0214119360625068
"275",0.0792203386784805,-0.249873592874681,0.00191962678300479
"276",0.143716842823807,-0.25155400292416,0.0548366232166134
"277",0.0879602500577851,-0.252364393987973,-0.00802033628130257
"278",0.0868783442693713,-0.254014823468749,-0.00953500258436874
"279",0.0668485689214322,-0.254837486782602,-0.0248494629046629
"280",0.0537082495155738,-0.25634286000028,-0.0268142502423754
"281",0.0581315483831534,-0.257303294317624,-0.00651004762068799
"282",0.0390278071270722,-0.258853530614193,-0.00469926247681979
"283",0.0171242936497025,-0.259932876404178,-0.00272643536509159
"284",-0.00617650216916758,-0.260878062718216,2.18063485737874e-05
"285",-0.0563865029718336,-0.262217118522223,-0.0225852347824187
"286",-0.0924579007333706,-0.263044103546227,-0.0314867714471488
"287",-0.131789135037726,-0.264245810402593,-0.0441392157619346
"288",-0.105822439028994,-0.266091061471262,0.00752421734642616
"289",-0.115933319691028,-0.266344931985047,0.0193427064104004
"290",-0.200042959270858,-0.267483513663963,-0.0444683639299062
"291",-0.17860166547747,-0.268795135640663,-0.00521727607817593
"292",-0.200196521690364,-0.269132298630194,-0.0126228444044465
"293",-0.223328776927514,-0.270254814314028,-0.0232871696007166
"294",-0.252919205207648,-0.272102438897825,-0.0419684986628749
"295",-0.153680164254634,-0.272832945054819,0.0650476154820573
"296",-0.228409692599752,-0.273423622747501,-0.00377540159946121
"297",-0.210050879899104,-0.274514350429744,0.0195350382193476
"298",-0.273499871771771,-0.275447355034956,-0.0403232632639962
"299",-0.248427629638292,-0.276213575675896,-0.0128113542152506
"300",-0.276356732555427,-0.277038360380325,-0.0390432331300505
"301",-0.232559744133868,-0.278074131578803,0.00600953822085955
"302",-0.257913747802386,-0.278577562502111,-0.0191558873327372
"303",-0.253884930562364,-0.279697685352594,-0.0147652515384384
"304",-0.242308815212879,-0.280427203632075,-0.00359108015241898
"305",-0.186217785640821,-0.281166569673351,0.051788131868737
"306",-0.321710442995302,-0.282214173072518,-0.0843888995674662
"307",-0.252973046625785,-0.282270741573067,-0.0175849400666333
"308",-0.245000529764382,-0.283453995451472,-0.0106805613367457
"309",-0.233363425946239,-0.283848730899302,-0.00121769123033028
"310",-0.180715595473316,-0.284786856535915,0.0493147394976921
"311",-0.246143128835705,-0.284971305156534,-0.0198541159601846
"312",-0.18733084126016,-0.285625508571268,0.0340225356120363
"313",-0.191167568057023,-0.285999782575446,0.0218465443614928
"314",-0.161490344089712,-0.286428258526986,0.0376796031976842
"315",-0.163444752368507,-0.287052156445722,0.0128655419502998
"316",-0.165139269339543,-0.287352521886808,-0.0260617506893888
"317",-0.0765649887340142,-0.287547310763163,0.00565597859068254
"318",-0.0206525016853709,-0.288539287782944,-0.0188274966498351
"319",0.0946782575558321,-0.288613618262087,-0.0113565091898672
"320",0.203851625937925,-0.289132722280523,-0.0335500464633481
"321",0.379300687134723,-0.289426851893398,-0.00465455188015235
"322",0.528166775376592,-0.289655754822932,-0.00196906535301385
"323",0.706958803228014,-0.29017191363321,0.0509827576158972
"324",0.714611119177871,-0.290311207984889,-0.027908458825672
"325",0.741091462941079,-0.290566885582835,-0.0336110935828894
"326",0.723473153149248,-0.290542880484332,-0.0240509911300242
"327",0.719526460697869,-0.290881733723258,0.0538184101209624
"328",0.526717935501396,-0.290516314231252,-0.0181436327876797
"329",0.362815213745505,-0.290931671915283,-0.040274715374755
"330",0.258877359211257,-0.290889816494042,-0.00233912607917604
"331",0.0844819197363295,-0.291089653105938,-0.0494313883074185
"332",0.0654047518175857,-0.290827205714989,0.0345582286527257
"333",-0.0628809647803436,-0.291185937935067,-0.016380775439554
"334",-0.100507931713402,-0.290873508586478,-0.00143783662003396
"335",-0.147428765178724,-0.291021869062062,-0.0145903342709543
"336",-0.251900230086813,-0.291079967655852,-0.09915381269236
"337",-0.18721944669126,-0.290591052168399,-0.0240210580938088
"338",-0.159777432553415,-0.290254460698068,0.00878920627342603
"339",-0.213037221017319,-0.290142930934432,-0.0416579688930178
"340",-0.194896951742821,-0.290068405786109,-0.0219702914056959
"341",-0.191464637588163,-0.289602786914619,-0.0178740464593177
"342",-0.187430933647419,-0.289286864151806,-0.0131138774894507
"343",-0.259449648647659,-0.289112071878928,-0.0841674998093372
"344",-0.202511368093497,-0.288674256299405,-0.0263546892302993
"345",-0.136036109569071,-0.28834471282218,0.0413004517183566
"346",-0.152181176115538,-0.287706372632875,0.0262265134469822
"347",-0.168667201831189,-0.2872936102751,0.0112312004631091
"348",-0.173772936795935,-0.286945642235559,0.00786510555953377
"349",-0.182796110564286,-0.286390626055381,0.000546929927804886
"350",-0.149359848870081,-0.285959957660989,0.0359721224483552
"351",-0.18007499423553,-0.285302836083306,0.00716545004336436
"352",-0.182163944940112,-0.284588374920669,0.00705945713126437
"353",-0.158042750218385,-0.28358600084512,0.032992915044986
"354",-0.180869160486692,-0.282975559100888,0.0124730121677984
"355",-0.183767024350706,-0.282133265500144,0.0117370399275829
"356",-0.220054255998381,-0.281389020626081,-0.0222181324064287
"357",-0.226024558336708,-0.281086793707944,-0.0253572729077342
"358",-0.194041654480984,-0.280183129516748,0.00889760733678339
"359",-0.266450121040209,-0.279365293140722,-0.0611253217479788
"360",-0.198673984225179,-0.278360801150116,0.00886333085852207
"361",-0.242467482744,-0.277427128376317,-0.0326467823003794
"362",-0.198841436982555,-0.276478092112878,0.013234355104681
"363",-0.20765641637598,-0.275774104333886,0.00689428532620979
"364",-0.223392709896732,-0.275031355671818,-0.00644264311495243
"365",-0.250003312075775,-0.273362893709691,-0.031627127051146
"366",-0.218536309036975,-0.272466819142664,0.00198094667224055
"367",-0.216444161641902,-0.271488754648904,0.00606572125503036
"368",-0.206040458884861,-0.270373006655736,0.0182498019307269
"369",-0.26570584844556,-0.269457502083306,-0.0395167246326936
"370",-0.174814313052665,-0.268097143284418,0.0527407914815967
"371",-0.190473071350858,-0.266858165790715,0.0384760141350064
"372",-0.224767976819409,-0.265414183901146,0.00527225284746198
"373",-0.221067739555049,-0.264792920577775,0.0107849479131524
"374",-0.163904753246652,-0.26288228521299,0.0683668909514348
"375",-0.240175979905294,-0.261442988273226,-0.00712008182011687
"376",-0.254995309354225,-0.260503481441073,-0.020762551095954
"377",-0.229836520743647,-0.259328038655911,0.00522955825214446
"378",-0.230402370747198,-0.257450105208961,0.00468718754711663
"379",-0.22933952476301,-0.256275397258565,0.00637025923852582
"380",-0.227744387679739,-0.254597180320332,0.00797706924145419
"381",-0.25072577929348,-0.253217701707812,-0.0147970126131583
"382",-0.20716379553251,-0.252088429313204,0.0291217779823961
"383",-0.252611644143934,-0.250298871833812,-0.016727472354039
"384",-0.262260710591209,-0.248870645323885,-0.026511409810716
"385",-0.234195045638199,-0.247098755397134,0.000984326981196528
"386",-0.276419095041207,-0.246053223400651,-0.0411710488022815
"387",-0.25610387889662,-0.243875464423426,-0.0220033232901064
"388",-0.238177132881078,-0.242556267243695,-0.00444549016132213
"389",-0.251803694710938,-0.240786686170975,-0.0189672891042721
"390",-0.188279254340747,-0.239092625894387,0.0436655883216867
"391",-0.163695894092228,-0.237468326020117,0.0673594060661879
"392",-0.263337522359006,-0.235987362466643,-0.0330920821768689
"393",-0.132645777066641,-0.234007737353114,0.096231523609237
"394",-0.215073402525377,-0.23259465474796,0.0129466423951831
"395",-0.218651653889577,-0.230767765558242,0.00804552978852026
"396",-0.254082122378733,-0.229115163699868,-0.0285815703545638
"397",-0.250793091772377,-0.227475929335655,-0.0265202552571825
"398",-0.177292230298469,-0.225817025796789,0.045692228834586
"399",-0.235576365509242,-0.223812510469697,-0.014263587414779
"400",-0.210235595423794,-0.222149566927426,0.00971251716772467
"401",-0.14817384397125,-0.219781557953751,0.0696729469156791
"402",-0.182973743098347,-0.218312939391178,0.0336423183646805
"403",-0.184255390686579,-0.216873557759858,0.0311329992501184
"404",-0.1964931472943,-0.214917348520083,0.0171270110847557
"405",-0.201034534188857,-0.212802616040147,0.0106374136835463
"406",-0.168552967519385,-0.210818651247846,0.0412821925415747
"407",-0.180509245970844,-0.209658638939825,0.0282956834869212
"408",-0.208507817091417,-0.207516394556505,-0.00173095097581813
"409",-0.16535984027575,-0.205278786656827,0.0392796444338896
"410",-0.168292599812705,-0.203258376157272,0.0344142511116636
"411",-0.207579723679199,-0.201650808817801,-0.00640374220876245
"412",-0.180444003404945,-0.200072448981672,0.0192204821921418
"413",-0.118872624586379,-0.198162379949739,0.0789399487683092
"414",-0.182491881230336,-0.196109855881163,0.0133186341581118
"415",-0.215950790058124,-0.194430438948428,-0.0217760021632691
"416",-0.193381339283278,-0.192722976086944,-0.000876282284584299
"417",-0.218576638463802,-0.190483139473304,-0.0282789118486882
"418",-0.175542990063707,-0.188865547375274,0.0131650763185442
"419",-0.160033498845409,-0.186868443651551,0.0267013990502081
"420",-0.193738274722996,-0.184952277483939,-0.0088990939332209
"421",-0.156140985218055,-0.183566560878223,0.0273298909568213
"422",-0.123219544184613,-0.181844949168545,0.0585444884568685
"423",-0.19530388570097,-0.179752728496414,-0.0156196069115392
"424",-0.223511300162676,-0.178122274299746,-0.0454470138568767
"425",-0.211164332435963,-0.17621402599813,-0.034999583664396
"426",-0.159171100445612,-0.174450288742684,0.0152370866160106
"427",-0.163772611457519,-0.172563117767579,0.00875422541575529
"428",-0.194180102079819,-0.170582053460758,-0.0236297155800042
"429",-0.17537778486514,-0.169333308539295,-0.00607261863136423
"430",-0.146037298624088,-0.167555030819154,0.021492114264122
"431",-0.156324663976642,-0.165646816969833,0.00929812084727418
"432",-0.181146545047844,-0.163985520041718,-0.0171843747817071
"433",-0.165380255155759,-0.162295204685838,-0.00310861233178884
"434",-0.210840024797181,-0.160365395531156,-0.0504993151283606
"435",-0.132930605405559,-0.158834922216489,0.0258775504519025
"436",-0.216325376727888,-0.157580126491319,-0.0587751265280444
"437",-0.163204250450395,-0.156257499779573,-0.00698086940151632
"438",-0.180442621557525,-0.154689058290175,-0.0257931924807958
"439",-0.133727955820187,-0.152851200824767,0.0190766663463954
"440",-0.168467920558053,-0.151560987216985,-0.0169621102268905
"441",-0.122376432320938,-0.150108205148567,0.027666096058187
"442",-0.179158735700575,-0.148455425446177,-0.0307816892918446
"443",-0.165564388386452,-0.146888043211867,-0.0187699829284871
"444",-0.112803582685369,-0.145814314561523,0.0328988653780457
"445",-0.0966146681194907,-0.144311444278151,0.0475632308963441
"446",-0.0932877369111698,-0.142954701144128,0.0495077361509288
"447",-0.160511694739665,-0.141809327075432,-0.0188919190713664
"448",-0.122450007998906,-0.140254358384969,0.0175791071719119
"449",-0.122711762599498,-0.139532309525113,0.0165534140755757
"450",-0.118255003035347,-0.137887721929357,0.0193165573080514
"451",-0.152829125137886,-0.136864025826012,-0.0163384931571791
